ID_num,dest_ip,source_mac,dest_mac,packet_count,packet_per_sec,byte_count,byte_per_sec,tcp_flags,connection_attempts,unique_ports,protocol,label
3453,1.183.77.3,3a:96:64:2f:9f:36,72:58:7d:ed:2e:79,416,18,30588,3894,,158,5,ARP,ARP Poisoning
3454,163.38.255.81,69:e5:82:4b:f2:bf,36:1c:dc:76:bf:e5,42,41,3845,233,NONE,5,13,TCP,Normal
3455,53.211.229.153,f3:64:6a:31:1f:56,8e:f9:92:aa:c3:fc,10,46,942,441,ACK,4,8,UDP,Normal
3456,250.102.214.202,d8:55:99:87:9a:20,7a:90:a6:b4:49:18,26,25,2735,1300,URG,3,14,UDP,Normal
3457,230.232.158.245,db:da:d2:b5:76:14,f3:9e:6a:95:d3:20,80,3,958,931,NONE,4,1,ARP,ARP Poisoning
3458,251.174.135.171,bb:63:7f:26:20:4f,34:90:23:9c:4f:99,4581,386,109977,86844,ACK,6,9,TCP,DDoS
3459,108.126.6.87,2c:6d:1d:d1:7f:16,b5:3b:4f:69:29:24,295,41,7608,1018,SYN,48,54,TCP,Port Scanning
3460,192.168.55.134,f2:25:2b:36:a1:fe,05:4a:24:b6:d7:8e,20,14.83,2311,1356.8,ACK,2,0,ICMP,Normal
3461,181.250.233.117,8c:bc:6b:5e:4f:7d,c3:ea:78:8e:a9:4c,492,64,6306,9411,SYN,166,5,TCP,Brute Force
3462,255.199.83.23,6c:d7:6b:0e:2b:d2,b7:7c:c7:3e:5c:a1,4844,431,75377,107646,ACK,9,3,TCP,DDoS
3463,167.172.130.38,8b:bf:34:af:51:9b,8f:ec:4d:9d:4c:35,455,41,4223,5586,SYN,168,5,TCP,Brute Force
3464,194.80.36.245,48:ba:92:26:70:45,5d:5e:c7:9a:9f:3d,84,23,4668,1516,FIN,9,17,UDP,Normal
3465,192.168.123.216,f1:c4:f0:95:0a:57,3c:20:af:37:49:05,18,3.2,330,422.87,,0,0,ARP,Normal
3466,212.47.149.84,3d:8e:08:1a:83:da,2a:cd:3a:7f:c8:bb,2031,479,79179,70367,SYN,7,1,TCP,DDoS
3467,149.70.239.85,52:04:3d:82:f7:13,2a:46:35:49:5f:aa,76,27,2445,1493,RST,3,15,UDP,Normal
3468,153.121.211.108,ac:f4:a4:af:bd:7c,06:58:b3:ce:e7:3f,212,47,9568,549,SYN,54,34,TCP,Port Scanning
3469,38.52.126.110,12:cc:be:9d:ef:68,da:99:be:85:a4:0d,253,78,1462,12067,ACK,99,6,TCP,Brute Force
3470,84.180.205.33,2e:bb:bd:94:75:00,b8:fa:d9:80:d0:b4,279,60,11060,6595,SYN,109,2,TCP,Brute Force
3471,75.140.173.46,32:f4:43:aa:99:6a,87:62:c1:5c:1d:c9,61,5,2641,4517,SYN,78,53,UDP,Port Scanning
3472,42.202.57.165,7c:cd:8b:a7:08:26,c0:7d:ae:66:b6:fb,483,61,18331,1490,SYN,180,7,TCP,Brute Force
3473,149.158.162.232,e1:f1:ab:ad:1c:63,42:2d:96:87:8d:4f,92,13,3724,1028,PSH,17,1,TCP,Normal
3474,36.141.109.35,2a:31:13:c4:d7:a0,f6:68:ad:6d:7a:d6,241,12,4570,1039,NONE,67,99,UDP,Port Scanning
3475,38.149.209.35,70:7b:03:84:a0:d0,dd:b0:21:b8:eb:fb,3920,228,98154,107198,SYN,9,8,TCP,DDoS
3476,49.16.19.215,41:82:e9:c6:56:81,99:67:60:d6:3e:89,155,72,16073,4558,SYN,183,2,TCP,Brute Force
3477,144.200.154.129,a6:49:64:6d:db:e3,7f:b8:91:c9:20:d7,4151,603,69945,49274,SYN,7,7,UDP,DDoS
3478,18.69.43.109,43:a3:a4:e1:a2:8a,d6:10:ee:77:37:26,222,39,6954,1988,SYN,65,78,TCP,Port Scanning
3479,1.231.172.195,32:f7:0a:ac:b6:ea,a4:60:21:17:a1:c9,466,26,2961,2724,SYN,162,1,TCP,Brute Force
3480,78.44.97.65,b2:64:02:cf:fd:d5,26:39:55:83:58:3a,62,7,653,1940,PSH,9,6,TCP,Normal
3481,25.98.58.99,5d:69:72:70:6b:b2,a0:32:20:5f:3b:b5,87,4,833,657,NONE,2,2,ARP,ARP Poisoning
3482,100.75.206.109,3f:65:2e:02:de:f7,3e:d9:7b:df:56:55,4136,661,104445,27467,SYN,8,2,TCP,DDoS
3483,160.163.200.117,5b:9b:f0:e0:e3:a4,71:df:1b:be:1f:c0,347,28,13619,9434,SYN,133,6,TCP,Brute Force
3484,107.241.6.39,90:c3:87:8b:55:bf,1d:1a:e5:fd:b7:db,4653,261,181515,63798,SYN,3,8,TCP,DDoS
3485,34.199.154.170,20:f6:b5:46:7a:98,7d:96:f6:c7:0f:2d,2450,862,122253,102894,SYN,4,5,TCP,DDoS
3486,224.226.171.233,9c:f6:d4:e4:59:88,95:06:f5:95:be:8d,33,27,1511,1758,PSH,18,13,ICMP,Normal
3487,193.109.209.101,e4:48:91:ad:73:83,72:6f:35:32:7f:4a,54,21,4858,518,ACK,12,3,UDP,Normal
3488,73.82.97.219,35:88:1f:d7:02:ad,0e:e7:0c:fa:1e:11,445,35,10645,14252,ACK,176,4,TCP,Brute Force
3489,136.213.30.208,12:cf:cb:c2:66:e3,5a:b9:a8:c3:cd:56,108,70,5283,13747,SYN,138,2,TCP,Brute Force
3490,211.226.216.97,b4:72:60:96:0e:18,c1:57:41:9f:44:ea,110,15,5644,701,SYN,88,33,TCP,Port Scanning
3491,68.248.214.201,98:04:8b:81:60:43,1c:7f:77:52:e8:11,295,26,8723,1546,SYN,76,35,TCP,Port Scanning
3492,20.130.185.33,d6:4a:bb:3c:08:71,e2:0d:b7:de:e1:7b,281,17,5930,1266,NONE,89,56,TCP,Port Scanning
3493,176.128.107.223,71:43:08:ac:e3:60,8a:87:bf:41:29:b4,47,6,3310,786,SYN,6,6,ICMP,Normal
3494,81.231.121.171,59:68:06:ab:81:61,fc:d8:8f:58:c1:2e,16,15,2376,111,FIN,4,17,ICMP,Normal
3495,95.244.225.80,42:fa:84:08:16:1f,08:56:5f:03:b6:18,207,10,7380,2098,SYN,38,40,TCP,Port Scanning
3496,100.54.138.225,ac:fe:a5:3c:04:0e,d6:59:99:44:c2:37,408,37,17336,7796,SYN,141,8,TCP,Brute Force
3497,199.159.210.122,b3:3e:f8:d7:61:99,14:27:5d:df:ec:c1,47,29,4985,1920,ACK,6,3,UDP,Normal
3498,196.91.35.41,b6:23:38:43:1e:82,f2:11:e2:b3:e9:74,231,54,3670,12889,FIN,104,8,TCP,Brute Force
3499,67.62.30.108,af:27:7c:eb:2f:56,a0:b1:df:f8:08:68,23,18,1528,702,NONE,3,2,ARP,ARP Poisoning
3500,192.168.150.203,e8:58:24:5b:8a:0f,67:9c:37:15:aa:83,11,1.8,1941,307.24,,0,0,ARP,Normal
3501,242.254.93.78,e3:5e:29:bb:be:ee,a7:56:d5:6c:ae:df,396,47,7903,13305,ACK,82,1,TCP,Brute Force
3502,61.175.205.19,9c:ca:8a:8a:a3:6a,83:a4:0c:75:ec:04,212,28,9112,1662,SYN,152,2,TCP,Brute Force
3503,100.160.100.106,f1:5a:f0:3a:5a:a7,59:ff:79:dd:77:a3,67,28,2323,1308,ACK,15,15,ICMP,Normal
3504,58.113.124.225,71:da:f5:1a:cb:4f,19:b4:a0:cb:a0:7a,112,78,9354,9137,ACK,127,4,TCP,Brute Force
3505,230.127.200.245,8c:38:35:c0:9b:8d,06:84:55:64:c4:d3,190,29,1462,4269,NONE,96,88,TCP,Port Scanning
3506,192.168.201.108,3a:3d:9e:3a:a6:99,3f:71:5b:33:d1:f2,6,7.26,4571,1691.65,ACK,4,4,ICMP,Normal
3507,219.89.101.232,9c:fe:b9:50:05:1d,74:61:e1:bf:8c:f9,1401,509,158173,51970,SYN,5,2,TCP,DDoS
3508,216.64.242.241,24:e9:bf:62:5a:67,c7:0d:bb:c9:42:a7,2695,708,88284,44144,SYN,4,8,UDP,DDoS
3509,89.146.20.81,7f:71:a4:c4:5f:ab,52:73:cd:d9:47:98,77,19,973,186,NONE,4,3,ARP,ARP Poisoning
3510,110.87.87.106,14:e9:2b:41:24:7c,83:c1:1b:cf:a1:8e,87,6,2424,438,FIN,8,17,TCP,Normal
3511,167.207.41.24,a6:22:34:20:da:dc,d3:46:cd:88:19:1d,4021,477,56475,81976,ACK,5,4,TCP,DDoS
3512,247.160.122.214,54:c7:94:ab:f8:f1,4c:1e:88:04:de:e2,295,22,7801,548,NONE,68,44,TCP,Port Scanning
3513,192.168.188.152,e5:0a:6f:fa:5a:06,93:17:46:f6:18:e8,11,2.24,978,89.98,,0,0,ARP,Normal
3514,126.222.238.42,ac:a0:24:16:06:0e,f8:80:83:fb:cf:28,117,36,4196,2439,SYN,141,6,TCP,Brute Force
3515,50.114.184.209,84:b4:f6:77:fe:80,c8:a6:80:85:79:c3,1634,504,135030,35660,ACK,2,6,UDP,DDoS
3516,13.226.110.222,98:4c:f4:00:23:88,64:4c:5b:09:d6:31,145,85,3683,10103,SYN,64,6,TCP,Brute Force
3517,152.18.19.216,ea:eb:b4:14:2a:55,93:da:4e:1f:2f:67,64,37,717,572,FIN,11,5,ICMP,Normal
3518,39.143.86.117,5d:46:94:78:e6:d7,43:ce:c5:f3:36:85,1713,515,148077,73345,SYN,6,3,UDP,DDoS
3519,230.237.32.101,09:0e:ad:71:c2:66,6a:a2:89:93:29:79,365,43,13242,7673,SYN,135,1,TCP,Brute Force
3520,203.160.92.16,7b:fb:8c:44:bb:ab,23:5a:26:47:2c:b6,3850,958,108290,143221,ACK,6,8,TCP,DDoS
3521,119.196.212.240,55:76:55:2f:2e:c3,21:92:48:18:50:ed,67,12,1672,967,NONE,3,1,ARP,ARP Poisoning
3522,227.136.130.71,94:b8:0f:e4:c2:dc,12:f6:7c:28:b6:fc,103,45,14663,1941,SYN,97,8,TCP,Brute Force
3523,97.110.10.198,01:71:41:db:cc:9f,66:9d:01:a2:9b:05,1920,584,182769,42582,SYN,9,5,ICMP,DDoS
3524,65.21.79.81,7e:ee:2f:a6:f2:fd,d9:04:16:f7:c0:ab,15,42,4260,1943,RST,12,12,TCP,Normal
3525,86.247.176.137,a5:2d:48:21:89:d8,28:1d:a8:36:9a:36,10,10,4765,1282,ACK,10,12,UDP,Normal
3526,192.168.29.222,e0:3a:9d:d0:6e:c8,b3:63:03:ca:db:a7,28,18.23,4405,1709.16,ACK,4,5,ICMP,Normal
3527,79.104.33.177,63:4e:c5:9f:19:d4,ed:d6:82:02:c3:cf,380,14,70208,2400,,145,2,ARP,ARP Poisoning
3528,86.252.190.250,72:41:e0:c8:1d:e5,36:ea:b2:1e:ea:c7,3977,224,186540,105201,SYN,3,6,TCP,DDoS
3529,184.212.210.161,34:13:78:16:f7:92,5e:de:88:27:2a:e2,250,30,1671,4349,SYN,79,78,TCP,Port Scanning
3530,243.93.103.206,cf:27:5d:e4:a8:d4,da:88:c6:f1:8c:a8,358,23,38853,2705,,47,5,ARP,ARP Poisoning
3531,216.102.243.173,cc:c2:20:e7:c6:7d,32:41:c5:96:58:81,133,44,3790,3259,SYN,85,49,TCP,Port Scanning
3532,37.122.126.76,ec:06:78:c5:b9:f5,c2:87:a7:85:3b:cf,470,28,1041,536,SYN,92,4,TCP,Brute Force
3533,116.216.110.21,7c:5e:c1:d9:d2:18,75:35:32:05:47:e7,82,25,4340,1021,RST,9,7,ICMP,Normal
3534,30.200.166.29,28:76:73:12:b9:a4,f2:ae:17:f6:7c:68,280,49,2321,1520,SYN,61,88,TCP,Port Scanning
3535,101.197.160.221,e9:43:1f:72:50:97,12:44:f5:da:0c:be,4443,686,70731,118674,ACK,3,6,TCP,DDoS
3536,246.194.211.14,42:07:01:9b:03:45,40:fd:d6:75:4b:a5,2424,718,179784,51120,SYN,9,2,TCP,DDoS
3537,68.58.10.116,8a:89:68:4b:90:44,84:c4:44:95:cb:d6,187,13,1307,9519,SYN,183,7,TCP,Brute Force
3538,198.124.102.193,40:56:06:57:e0:4f,7e:4e:f7:64:b0:20,278,25,10851,13448,ACK,153,8,TCP,Brute Force
3539,166.132.49.190,72:32:94:1f:5f:89,aa:6e:3c:3f:6e:07,357,30,16245,3336,ACK,142,9,TCP,Brute Force
3540,147.99.96.148,68:99:cc:00:34:9d,bd:d4:3a:aa:50:3f,446,27,1193,2788,SYN,128,5,TCP,Brute Force
3541,165.15.175.73,86:71:3e:15:d8:e3,c0:e9:af:51:b5:07,51,15,1791,218,NONE,4,2,ARP,ARP Poisoning
3542,98.200.17.85,aa:5b:4f:b4:87:bd,8c:9a:ec:d6:e2:0a,3347,663,117512,142793,SYN,7,7,TCP,DDoS
3543,83.68.223.134,1a:65:4d:d9:b8:0b,6f:6d:fe:4b:3b:81,67,26,3486,4253,SYN,94,41,TCP,Port Scanning
3544,85.169.251.17,1b:8c:1d:ca:57:f0,be:a0:43:29:23:c9,431,76,15774,2599,FIN,187,1,TCP,Brute Force
3545,213.63.198.55,4b:3f:b1:78:c5:70,fc:fc:74:86:a1:88,3741,318,85945,134418,SYN,9,1,TCP,DDoS
3546,186.114.178.133,10:35:b8:12:9c:5d,2a:68:e2:41:75:36,296,9,589,1922,SYN,99,96,UDP,Port Scanning
3547,230.118.67.58,6c:b1:83:db:58:91,29:eb:d9:8e:99:95,185,11,2174,2342,SYN,70,21,UDP,Port Scanning
3548,192.168.219.134,eb:2a:a4:33:da:0c,7c:bb:ca:cc:7d:bb,44,9.7,1942,457.14,ACK,4,6,TCP,Normal
3549,176.132.102.48,57:9d:c2:d7:c7:fd,ee:08:ca:d7:2b:77,412,23,2215,2363,SYN,152,2,TCP,Brute Force
3550,64.220.14.224,d8:c8:23:e8:33:42,a2:c9:52:97:6d:9f,1960,769,58878,68113,SYN,8,3,TCP,DDoS
3551,76.226.255.141,ef:2a:2f:4b:0a:d6,91:67:64:38:8c:6b,34,6,994,111,NONE,2,1,ARP,ARP Poisoning
3552,67.218.106.44,20:c4:02:6c:37:38,a2:20:50:53:7d:ee,425,30,98239,3149,,151,1,ARP,ARP Poisoning
3553,179.54.161.32,6e:2b:77:f0:92:7f,0e:7d:1a:14:1d:90,27,3,1714,594,NONE,3,2,ARP,ARP Poisoning
3554,182.150.33.69,16:1f:6c:f3:16:bb,0b:8a:ec:9e:9c:28,380,31,83758,3985,,32,3,ARP,ARP Poisoning
3555,192.168.63.125,5b:d3:33:19:76:3c,70:15:f4:13:9a:a2,13,2.15,1520,278.14,,0,0,ARP,Normal
3556,49.1.163.57,8a:18:1c:c5:0b:1d,d9:cc:a2:4f:9c:53,2362,798,92651,45137,SYN,9,8,TCP,DDoS
3557,103.101.215.216,87:ba:70:8c:4d:28,d2:b6:71:af:f7:46,423,68,4130,6277,SYN,199,6,TCP,Brute Force
3558,208.188.223.212,63:3a:54:3f:89:6b,0b:7a:e1:84:c8:dc,444,58,17382,3593,SYN,90,6,TCP,Brute Force
3559,99.95.170.91,0b:04:ca:43:b3:0d,de:25:c9:26:5c:46,349,42,1415,9951,FIN,122,7,TCP,Brute Force
3560,191.113.83.130,4c:1d:ae:81:a0:b4,a6:e7:07:c6:55:82,71,1,1156,426,NONE,1,3,ARP,ARP Poisoning
3561,192.168.124.243,3a:30:c5:21:ad:fd,bb:12:3a:da:6c:2d,12,2.55,1478,339.03,,0,0,ARP,Normal
3562,172.68.113.197,4c:1a:04:b6:71:a2,4d:f0:b3:fd:b0:10,96,49,1992,1814,ACK,6,8,UDP,Normal
3563,228.57.7.43,58:49:8c:54:b3:52,9c:61:95:74:1a:24,47,23,4351,828,URG,16,13,ICMP,Normal
3564,107.232.101.2,a5:cd:dc:81:bb:90,23:2d:67:59:b2:45,73,18,500,778,NONE,2,2,ARP,ARP Poisoning
3565,192.168.242.214,cd:bd:7f:51:74:d2,ce:15:d5:66:c5:99,2,6.24,1642,922.43,FIN,3,8,ICMP,Normal
3566,231.154.2.226,26:2f:c9:fa:09:03,d3:62:96:5c:bd:e2,480,91,15483,12026,SYN,132,2,TCP,Brute Force
3567,30.75.35.52,ad:89:70:b1:a1:d9,47:fe:fa:45:0d:f0,120,34,5211,4597,SYN,40,52,UDP,Port Scanning
3568,192.168.182.227,b3:4a:6e:45:8a:dc,4b:ba:5f:93:98:e4,6,3.56,1886,265.66,,0,0,ARP,Normal
3569,175.34.179.128,58:93:ce:e4:a1:46,99:84:d6:be:82:ce,254,33,6398,2260,SYN,40,91,TCP,Port Scanning
3570,106.220.101.189,69:7a:fe:96:5c:0b,5b:cb:26:ce:78:51,438,43,59174,2239,,188,1,ARP,ARP Poisoning
3571,209.47.113.19,7c:61:d8:ef:e0:5e,df:25:40:0a:b1:ad,286,20,9211,4720,SYN,41,32,TCP,Port Scanning
3572,25.137.7.239,f1:ac:69:59:3d:a8,ca:41:30:3d:78:e0,3105,762,81738,102315,ACK,5,3,TCP,DDoS
3573,224.243.228.83,ba:6c:8e:40:16:e4,a2:9a:6f:2c:48:11,4976,800,58284,138376,ACK,5,7,TCP,DDoS
3574,27.120.142.30,82:98:ed:32:11:55,73:d1:77:5a:be:0f,93,4,1885,617,NONE,3,3,ARP,ARP Poisoning
3575,178.183.151.223,dc:f7:9c:0d:dc:49,40:48:45:3b:5c:03,2296,498,187618,137385,NONE,8,1,TCP,DDoS
3576,17.35.226.14,9c:6d:61:bb:69:0d,6e:ec:4c:83:72:c3,95,2,1579,886,NONE,3,4,ARP,ARP Poisoning
3577,67.4.198.16,40:3d:08:76:df:09,01:e3:0f:66:5a:10,2948,469,65421,118497,ACK,7,3,TCP,DDoS
3578,205.40.155.94,13:fb:09:d6:87:f9,11:f8:36:90:01:50,174,49,47819,4331,,78,5,ARP,ARP Poisoning
3579,97.204.53.118,c5:c7:7f:f1:1c:83,b4:c2:03:94:85:dd,83,1,701,632,NONE,4,3,ARP,ARP Poisoning
3580,218.35.66.38,b9:67:46:e8:95:f8,51:3b:ca:32:01:d2,403,89,4773,3355,SYN,196,8,TCP,Brute Force
3581,187.64.140.148,c2:7e:e4:56:24:5b,6a:6b:61:1d:3b:84,23,9,1159,830,NONE,3,4,ARP,ARP Poisoning
3582,187.66.58.214,da:97:f6:0e:eb:80,b7:6c:cd:c7:31:4a,4583,610,106378,78197,NONE,6,4,UDP,DDoS
3583,192.145.57.235,97:5b:8a:2b:92:3a,19:21:bc:fc:4a:60,278,8,4226,2764,SYN,61,34,UDP,Port Scanning
3584,252.106.218.154,1b:75:91:b0:bf:55,ac:4b:fb:36:c7:79,88,7,1789,701,NONE,3,2,ARP,ARP Poisoning
3585,79.238.47.54,b4:01:51:7f:99:f8,f5:d0:8b:2c:45:03,219,71,17469,13268,SYN,182,7,TCP,Brute Force
3586,192.168.14.104,a2:a3:6e:2b:8c:44,e4:92:2c:72:7d:d9,17,2.82,327,143.94,,0,0,ARP,Normal
3587,164.168.108.67,95:d4:e3:92:e2:89,e1:ae:27:be:81:a2,234,16,28458,2612,,45,2,ARP,ARP Poisoning
3588,17.23.248.230,1f:a6:5b:ca:60:2f,d1:a3:8f:9d:f2:0e,142,6,4510,1665,SYN,77,81,TCP,Port Scanning
3589,111.185.27.119,ed:cb:f6:82:fb:b3,a4:a9:5a:b6:14:f5,316,61,1966,5629,SYN,93,1,TCP,Brute Force
3590,234.39.86.129,71:f7:35:91:02:b8,f1:5a:35:f3:b0:fc,4070,569,198341,113386,SYN,5,1,ICMP,DDoS
3591,222.143.221.10,37:3e:0d:31:e8:fb,06:08:21:e1:69:6f,224,17,98134,2007,,180,3,ARP,ARP Poisoning
3592,97.90.197.144,29:65:08:fa:10:3e,3c:97:ee:88:52:25,1131,932,67723,36701,SYN,9,7,TCP,DDoS
3593,224.121.209.128,19:fd:ad:6a:11:4e,3e:99:92:dd:01:d1,44,42,1355,71,URG,3,2,TCP,Normal
3594,204.129.14.112,9e:6e:07:b6:11:22,3e:94:7e:16:e3:b7,37,16,1421,1170,PSH,12,5,UDP,Normal
3595,162.166.121.32,74:40:e6:09:cb:d1,5a:19:b0:40:ad:22,50,5,5745,2567,SYN,93,85,TCP,Port Scanning
3596,123.54.242.184,cf:78:8b:0c:6e:4f,c3:55:dc:8a:bf:d6,380,52,6827,910,SYN,106,7,TCP,Brute Force
3597,102.175.147.63,e2:05:b3:1d:a9:2f,85:43:bf:22:b5:0e,226,19,94796,2282,,187,3,ARP,ARP Poisoning
3598,66.90.44.247,92:f7:4b:6e:aa:4a,40:dd:d9:fb:38:66,1669,346,50913,97553,SYN,8,2,TCP,DDoS
3599,69.199.20.57,65:22:e2:c5:5a:d6,e9:a7:29:44:34:29,241,28,75609,4596,,80,4,ARP,ARP Poisoning
3600,245.181.127.74,13:fb:22:96:09:54,e2:c0:7a:b6:a3:e9,132,76,7463,8119,ACK,124,7,TCP,Brute Force
3601,130.36.33.148,66:7e:5d:1b:b2:c8,d9:48:00:12:f8:62,424,79,17949,6089,SYN,85,2,TCP,Brute Force
3602,69.227.114.226,c8:64:e5:ea:3c:d8,21:6e:6d:0e:5c:c4,20,33,3049,195,URG,9,1,TCP,Normal
3603,1.203.36.131,83:ba:c5:0d:64:90,ba:b0:0c:6b:7e:cd,1181,728,171074,69913,NONE,5,4,TCP,DDoS
3604,30.123.1.69,f6:8b:d6:14:83:ff,63:a3:db:9e:db:51,89,1,1351,434,NONE,3,4,ARP,ARP Poisoning
3605,231.23.2.48,7a:35:67:d8:e4:e8,ff:a2:2a:4e:71:c4,3640,877,166422,128269,SYN,2,1,TCP,DDoS
3606,157.116.239.132,f5:21:79:ca:75:69,64:d9:ed:fb:ff:2b,10,35,1590,1428,SYN,10,5,TCP,Normal
3607,121.30.218.245,cc:21:77:60:43:2c,58:66:e7:2a:80:b4,75,31,4747,973,PSH,6,16,ICMP,Normal
3608,219.44.159.16,f5:3f:77:16:5b:03,b5:e0:6a:ac:ef:c6,1485,496,98769,32574,SYN,4,5,TCP,DDoS
3609,150.68.81.188,22:94:13:b5:08:80,3a:0e:fa:f9:90:e7,264,13,793,2395,SYN,64,85,TCP,Port Scanning
3610,160.206.234.158,92:30:83:d1:24:58,a1:2b:81:36:2b:b2,42,42,3787,1007,RST,6,11,TCP,Normal
3611,222.137.72.213,f7:67:a8:77:70:19,ae:e7:1f:70:03:b9,3573,549,180454,106156,NONE,5,9,ICMP,DDoS
3612,204.23.128.11,ec:a3:34:6d:94:02,30:b3:35:35:dd:8a,29,35,4278,969,ACK,5,18,UDP,Normal
3613,87.86.192.202,e7:d9:c5:e3:d2:cc,b9:5f:03:97:a3:43,4562,256,124397,59799,SYN,8,4,ICMP,DDoS
3614,252.202.228.82,c6:c7:c7:11:84:d5,46:ba:a4:61:bd:4b,155,50,65027,3430,,32,5,ARP,ARP Poisoning
3615,103.22.26.23,f1:97:67:4f:97:cf,5c:e2:d3:78:1f:07,1281,611,169947,79461,ACK,1,8,UDP,DDoS
3616,65.128.228.230,68:77:10:f7:79:0a,78:58:55:06:33:e9,4814,428,167420,80154,SYN,8,9,TCP,DDoS
3617,140.72.207.53,53:e0:76:f1:df:2c,ff:76:87:57:ba:e1,51,44,2651,1285,ACK,7,18,UDP,Normal
3618,184.90.136.37,44:02:73:a9:7b:6b,41:cf:d2:3c:58:9a,89,32,1706,1589,RST,11,11,TCP,Normal
3619,127.10.103.244,7c:a1:0f:11:20:4d,1c:71:14:98:c2:d6,165,71,6002,1008,SYN,83,2,TCP,Brute Force
3620,176.21.152.104,4b:5b:c0:87:d0:70,9a:21:b6:f0:11:ff,80,10,1423,741,NONE,1,3,ARP,ARP Poisoning
3621,201.155.77.163,d0:b3:b6:c6:1a:60,77:bf:77:79:db:58,354,45,2370,9137,ACK,147,2,TCP,Brute Force
3622,11.196.156.5,96:64:6a:d9:46:f3,b3:1c:3f:3f:0a:62,329,45,57975,3321,,35,4,ARP,ARP Poisoning
3623,29.241.84.71,48:01:2e:b4:17:38,37:1e:e5:30:92:fe,39,16,549,867,NONE,2,1,ARP,ARP Poisoning
3624,64.237.155.83,f4:85:11:0f:5f:c1,89:77:2a:26:5c:db,388,20,12260,8198,SYN,57,8,TCP,Brute Force
3625,2.37.146.112,f8:25:a0:72:c6:f9,2c:33:27:b3:df:e6,407,42,64053,3121,,127,2,ARP,ARP Poisoning
3626,244.189.13.177,99:c6:0a:3f:83:7f,2f:40:e4:d7:da:a7,397,33,92755,3887,,139,1,ARP,ARP Poisoning
3627,19.133.196.19,43:0a:ba:12:ca:7b,50:cb:2b:14:1d:28,344,87,18216,8028,FIN,64,7,TCP,Brute Force
3628,169.57.156.190,15:ae:9c:60:6b:0d,64:d4:2e:67:cd:a2,480,63,4032,2981,FIN,85,4,TCP,Brute Force
3629,250.74.191.181,a0:6c:f5:78:8d:d5,c4:e0:86:32:4b:26,10,32,4645,612,URG,17,18,TCP,Normal
3630,171.57.103.152,ea:9a:a6:e2:34:32,20:40:86:5c:cb:7a,166,28,59558,2430,,61,1,ARP,ARP Poisoning
3631,215.131.160.151,de:8d:68:0f:ce:6b,1f:18:6d:a7:6c:83,101,38,3944,2550,NONE,58,27,TCP,Port Scanning
3632,197.68.147.236,fb:24:f1:c2:0a:cd,c4:fb:30:a3:0f:8c,4883,311,146663,98610,SYN,4,5,TCP,DDoS
3633,133.248.180.175,1d:af:48:2c:ca:25,e4:3a:94:95:ac:83,1738,830,64947,53268,NONE,5,1,TCP,DDoS
3634,100.110.37.41,a9:ef:6b:bc:c4:b3,5e:7c:22:7f:d4:11,280,18,32772,3564,,187,1,ARP,ARP Poisoning
3635,213.192.241.113,79:0b:2d:52:7f:0a,73:5d:46:d8:90:cb,292,42,8199,7210,SYN,117,8,TCP,Brute Force
3636,236.242.58.98,64:2c:88:1e:8b:02,49:75:fd:54:28:2e,409,48,3745,2487,SYN,174,8,TCP,Brute Force
3637,223.78.87.114,df:e8:6c:0c:e0:2b,5b:f8:c9:ab:7d:ad,458,23,39245,2492,,72,4,ARP,ARP Poisoning
3638,48.69.107.17,36:6a:2b:80:fb:1c,3c:28:9a:75:37:8c,256,72,7937,1400,SYN,169,5,TCP,Brute Force
3639,180.250.231.147,2f:e9:dd:c1:e3:f5,88:cd:50:b9:89:ea,198,66,4122,1888,SYN,178,2,TCP,Brute Force
3640,48.216.101.142,21:a5:82:94:31:d4,4c:59:18:bd:ae:11,213,95,16865,4375,SYN,184,9,TCP,Brute Force
3641,96.20.139.124,1a:50:87:71:21:da,3d:d0:e2:9a:1e:bd,3231,566,112310,127556,ACK,1,9,TCP,DDoS
3642,63.244.253.165,5c:ee:5f:05:fc:52,df:82:60:e3:65:e0,275,11,6614,3164,SYN,40,96,TCP,Port Scanning
3643,192.168.136.166,c2:54:9d:aa:c0:15,3d:68:2c:27:ea:15,20,0.82,1201,283.59,,0,0,ARP,Normal
3644,50.21.220.14,7d:f5:a0:fd:5b:0a,36:5f:93:ee:c0:5b,276,37,3575,2264,SYN,26,52,UDP,Port Scanning
3645,253.81.227.237,4d:eb:ef:e9:b3:7f,3e:8e:17:b5:80:bc,4466,387,93285,148910,SYN,6,3,TCP,DDoS
3646,26.154.225.42,45:17:27:47:0c:6a,73:92:ba:ca:a0:b2,142,23,4890,1816,SYN,41,61,TCP,Port Scanning
3647,141.101.76.173,47:84:a2:5c:b4:91,c7:21:be:7d:03:90,261,17,7944,3961,SYN,85,82,TCP,Port Scanning
3648,123.158.178.98,5a:c4:74:59:ca:b5,69:d9:59:e8:24:3d,129,42,3040,4859,SYN,83,98,UDP,Port Scanning
3649,127.157.253.112,bf:9a:df:9b:e9:a0,85:0e:bf:d4:67:1b,284,86,4657,607,ACK,150,8,TCP,Brute Force
3650,223.44.19.31,63:e7:f0:44:56:1e,7c:77:29:01:a0:8b,110,15,3969,721,SYN,96,50,UDP,Port Scanning
3651,192.168.48.25,12:de:e4:27:dd:9b,e3:3b:b9:f9:d0:9a,11,3.71,899,320.74,,0,0,ARP,Normal
